investor_id,SIP_Count,Avg_Gap_Days,Risk_Flag
INV004080,8,62.714285714285715,At Risk
INV004081,4,165.0,Healthy
INV004082,4,40.666666666666664,Healthy
INV004083,2,15.0,Healthy
INV004084,7,51.166666666666664,At Risk
INV004085,10,51.666666666666664,At Risk
INV004086,2,179.0,Healthy
INV004087,4,77.33333333333333,Healthy
INV004088,3,238.5,Healthy
INV004089,9,49.25,At Risk
INV004090,5,122.5,Healthy
INV004091,11,41.4,At Risk
INV004092,2,350.0,Healthy
INV004093,1,,Healthy
INV004094,8,66.0,At Risk
INV004095,4,111.66666666666667,Healthy
INV004096,11,48.5,At Risk
INV004097,4,101.66666666666667,Healthy
INV004098,8,41.57142857142857,At Risk
INV004099,10,38.111111111111114,At Risk
INV004100,11,38.9,At Risk
INV004101,3,187.5,Healthy
INV004102,7,79.83333333333333,At Risk
INV004103,3,84.0,Healthy
INV004104,9,53.125,At Risk
INV004105,4,94.0,Healthy
INV004106,6,55.8,At Risk
INV004107,3,58.5,Healthy
INV004108,7,52.5,At Risk
INV004109,7,68.33333333333333,At Risk
INV004110,7,66.0,At Risk
INV004111,3,146.5,Healthy
INV004112,9,34.5,Healthy
INV004113,2,104.0,Healthy
INV004114,7,31.5,Healthy
INV004115,4,103.66666666666667,Healthy
INV004116,11,49.4,At Risk
INV004117,6,20.2,Healthy
INV004118,9,49.875,At Risk
INV004119,8,64.0,At Risk
INV004120,5,95.0,Healthy
INV004121,4,103.0,Healthy
INV004122,2,136.0,Healthy
INV004123,6,85.0,At Risk
INV004124,10,43.888888888888886,At Risk
INV004125,12,44.81818181818182,At Risk
INV004126,2,150.0,Healthy
INV004127,9,63.25,At Risk
INV004128,12,45.0,At Risk
INV004129,2,175.0,Healthy
INV004130,7,65.66666666666667,At Risk
INV004131,7,65.5,At Risk
INV004132,6,78.2,At Risk
INV004133,5,91.75,Healthy
INV004134,8,39.285714285714285,At Risk
INV004135,12,41.0,At Risk
INV004136,1,,Healthy
INV004137,10,19.444444444444443,Healthy
INV004138,10,48.44444444444444,At Risk
INV004139,4,127.66666666666667,Healthy
INV004140,8,68.57142857142857,At Risk
INV004141,1,,Healthy
INV004142,9,60.5,At Risk
INV004143,10,53.888888888888886,At Risk
INV004144,2,82.0,Healthy
INV004145,11,33.1,Healthy
INV004146,10,49.0,At Risk
INV004147,7,61.0,At Risk
INV004148,9,50.875,At Risk
INV004149,7,61.5,At Risk
INV004150,3,179.0,Healthy
INV004151,12,45.09090909090909,At Risk
INV004152,7,60.833333333333336,At Risk
INV004153,11,42.0,At Risk
INV004154,12,46.72727272727273,At Risk
INV004155,1,,Healthy
INV004156,1,,Healthy
INV004157,5,71.75,Healthy
INV004158,1,,Healthy
INV004159,5,59.25,Healthy
INV004160,5,112.25,Healthy
INV004161,6,88.8,At Risk
INV004162,5,87.75,Healthy
INV004163,7,46.5,At Risk
INV004164,3,115.5,Healthy
INV004165,7,69.33333333333333,At Risk
INV004166,4,88.66666666666667,Healthy
INV004167,3,35.0,Healthy
INV004168,3,37.0,Healthy
INV004169,5,108.5,Healthy
INV004170,1,,Healthy
INV004171,4,96.0,Healthy
INV004172,10,49.0,At Risk
INV004173,8,71.28571428571429,At Risk
INV004174,9,60.5,At Risk
INV004175,8,67.85714285714286,At Risk
INV004176,2,50.0,Healthy
INV004177,10,35.333333333333336,At Risk
INV004178,5,117.75,Healthy
INV004179,10,39.55555555555556,At Risk
INV004180,2,13.0,Healthy
INV004181,8,66.71428571428571,At Risk
INV004182,3,43.5,Healthy
INV004183,4,23.333333333333332,Healthy
INV004184,10,40.22222222222222,At Risk
INV004185,6,49.8,At Risk
INV004186,3,41.5,Healthy
INV004187,3,57.0,Healthy
INV004188,4,19.0,Healthy
INV004189,3,137.5,Healthy
INV004190,6,72.6,At Risk
INV004191,11,48.7,At Risk
INV004192,3,9.5,Healthy
INV004193,5,87.0,Healthy
INV004194,3,111.0,Healthy
INV004195,4,83.33333333333333,Healthy
INV004196,10,52.22222222222222,At Risk
INV004197,4,142.33333333333334,Healthy
INV004198,2,168.0,Healthy
INV004199,7,48.5,At Risk
INV004200,3,114.5,Healthy
INV004201,7,43.166666666666664,At Risk
INV004202,9,47.625,At Risk
INV004203,10,51.77777777777778,At Risk
INV004204,7,72.0,At Risk
INV004205,9,51.5,At Risk
INV004206,2,394.0,Healthy
INV004207,5,93.5,Healthy
INV004208,9,45.875,At Risk
INV004209,2,221.0,Healthy
INV004210,6,48.8,At Risk
INV004211,3,221.5,Healthy
INV004212,9,52.0,At Risk
INV004213,2,31.0,Healthy
INV004214,3,101.0,Healthy
INV004215,2,40.0,Healthy
INV004216,8,70.28571428571429,At Risk
INV004217,3,33.0,Healthy
INV004218,1,,Healthy
INV004219,1,,Healthy
INV004220,4,73.0,Healthy
INV004221,2,418.0,Healthy
INV004222,6,58.0,At Risk
INV004223,12,43.36363636363637,At Risk
INV004224,7,43.833333333333336,At Risk
INV004225,8,43.714285714285715,At Risk
INV004226,10,53.44444444444444,At Risk
INV004227,2,42.0,Healthy
INV004228,10,48.22222222222222,At Risk
INV004229,3,155.5,Healthy
INV004230,10,53.55555555555556,At Risk
INV004231,12,39.63636363636363,At Risk
INV004232,12,32.45454545454545,Healthy
INV004233,7,70.5,At Risk
INV004234,2,122.0,Healthy
INV004235,2,25.0,Healthy
INV004236,3,139.5,Healthy
INV004237,8,65.57142857142857,At Risk
INV004238,5,27.5,Healthy
INV004239,9,53.5,At Risk
INV004240,5,101.25,Healthy
INV004241,12,43.90909090909091,At Risk
INV004242,2,133.0,Healthy
INV004243,12,38.63636363636363,At Risk
INV004244,5,92.5,Healthy
INV004245,1,,Healthy
INV004246,11,45.2,At Risk
INV004247,9,59.375,At Risk
INV004248,8,62.857142857142854,At Risk
INV004249,3,187.0,Healthy
INV004250,6,74.4,At Risk
INV004251,1,,Healthy
INV004252,8,58.142857142857146,At Risk
INV004253,6,100.8,At Risk
INV004254,9,59.75,At Risk
INV004255,2,202.0,Healthy
INV004256,4,152.66666666666666,Healthy
INV004257,6,89.2,At Risk
INV004258,11,43.2,At Risk
INV004259,4,144.66666666666666,Healthy
INV004260,2,144.0,Healthy
INV004261,5,118.5,Healthy
INV004262,6,73.0,At Risk
INV004263,6,91.2,At Risk
INV004264,8,53.714285714285715,At Risk
INV004265,7,70.16666666666667,At Risk
INV004266,11,37.1,At Risk
INV004267,12,38.36363636363637,At Risk
INV004268,7,73.66666666666667,At Risk
INV004269,2,261.0,Healthy
INV004270,11,49.5,At Risk
INV004271,12,41.54545454545455,At Risk
INV004272,8,35.0,Healthy
INV004273,6,75.8,At Risk
INV004274,11,48.2,At Risk
INV004275,2,159.0,Healthy
INV004276,9,20.25,Healthy
INV004277,5,112.25,Healthy
INV004278,12,34.18181818181818,Healthy
INV004279,11,35.2,At Risk
INV004280,7,72.66666666666667,At Risk
INV004281,11,45.3,At Risk
INV004282,10,48.55555555555556,At Risk
INV004283,11,35.5,At Risk
INV004284,3,68.0,Healthy
INV004285,11,46.6,At Risk
INV004286,3,123.5,Healthy
INV004287,8,45.57142857142857,At Risk
INV004288,12,41.72727272727273,At Risk
INV004289,12,41.72727272727273,At Risk
INV004290,12,44.63636363636363,At Risk
INV004291,4,138.66666666666666,Healthy
INV004292,1,,Healthy
INV004293,10,48.44444444444444,At Risk
INV004294,8,63.142857142857146,At Risk
INV004295,12,42.27272727272727,At Risk
INV004296,11,51.1,At Risk
INV004297,12,44.0,At Risk
INV004298,8,43.714285714285715,At Risk
INV004299,11,49.1,At Risk
INV004300,6,32.8,Healthy
INV004301,4,133.33333333333334,Healthy
INV004302,7,64.33333333333333,At Risk
INV004303,7,45.5,At Risk
INV004304,5,80.0,Healthy
INV004305,5,103.25,Healthy
INV004306,10,43.22222222222222,At Risk
INV004307,7,50.5,At Risk
INV004308,10,56.44444444444444,At Risk
INV004309,1,,Healthy
INV004310,6,79.6,At Risk
INV004311,5,82.25,Healthy
INV004312,2,146.0,Healthy
INV004313,4,50.333333333333336,Healthy
INV004314,9,51.875,At Risk
INV004315,2,70.0,Healthy
INV004316,8,33.0,Healthy
INV004317,2,172.0,Healthy
INV004318,9,49.75,At Risk
INV004319,12,44.0,At Risk
INV004320,6,83.4,At Risk
INV004321,11,33.6,Healthy
INV004322,6,58.0,At Risk
INV004323,1,,Healthy
INV004324,12,42.36363636363637,At Risk
INV004325,2,22.0,Healthy
INV004326,12,32.81818181818182,Healthy
INV004327,1,,Healthy
INV004328,4,143.33333333333334,Healthy
INV004329,6,80.6,At Risk
INV004330,4,142.66666666666666,Healthy
INV004331,2,177.0,Healthy
INV004332,11,45.3,At Risk
INV004333,7,39.333333333333336,At Risk
INV004334,6,76.4,At Risk
INV004335,9,56.375,At Risk
INV004336,7,71.33333333333333,At Risk
INV004337,6,74.4,At Risk
INV004338,12,40.0,At Risk
INV004339,9,56.5,At Risk
INV004340,9,62.5,At Risk
INV004341,8,56.142857142857146,At Risk
INV004342,6,77.6,At Risk
INV004343,12,40.09090909090909,At Risk
INV004344,4,150.33333333333334,Healthy
INV004345,12,36.54545454545455,At Risk
INV004346,6,67.4,At Risk
INV004347,8,47.42857142857143,At Risk
INV004348,11,42.8,At Risk
INV004349,11,47.9,At Risk
INV004350,5,78.5,Healthy
INV004351,3,178.5,Healthy
INV004352,6,79.8,At Risk
INV004353,9,50.375,At Risk
INV004354,6,59.6,At Risk
INV004355,2,126.0,Healthy
INV004356,10,38.666666666666664,At Risk
INV004357,10,56.333333333333336,At Risk
INV004358,12,41.45454545454545,At Risk
INV004359,5,118.5,Healthy
INV004360,9,58.5,At Risk
INV004361,10,47.888888888888886,At Risk
INV004362,11,41.8,At Risk
INV004363,10,53.333333333333336,At Risk
INV004364,10,44.77777777777778,At Risk
INV004365,12,41.81818181818182,At Risk
INV004366,8,44.57142857142857,At Risk
INV004367,7,79.5,At Risk
INV004368,6,64.8,At Risk
INV004369,9,45.875,At Risk
INV004370,3,39.5,Healthy
INV004371,4,117.0,Healthy
INV004372,12,33.90909090909091,Healthy
INV004373,1,,Healthy
INV004374,10,53.55555555555556,At Risk
INV004375,6,83.6,At Risk
INV004376,12,39.72727272727273,At Risk
INV004377,5,89.0,Healthy
INV004378,7,81.16666666666667,At Risk
INV004379,8,56.42857142857143,At Risk
INV004380,6,96.8,At Risk
INV004381,7,70.33333333333333,At Risk
INV004382,2,261.0,Healthy
INV004383,1,,Healthy
INV004384,9,52.75,At Risk
INV004385,1,,Healthy
INV004386,3,61.5,Healthy
INV004387,4,113.66666666666667,Healthy
INV004388,12,42.72727272727273,At Risk
INV004389,3,27.0,Healthy
INV004390,4,133.0,Healthy
INV004391,7,49.0,At Risk
INV004392,10,50.22222222222222,At Risk
INV004393,7,45.833333333333336,At Risk
INV004394,4,121.66666666666667,Healthy
INV004395,2,113.0,Healthy
INV004396,1,,Healthy
INV004397,1,,Healthy
INV004398,6,93.0,At Risk
INV004399,3,124.5,Healthy
INV004400,11,39.0,At Risk
INV004401,9,61.125,At Risk
INV004402,3,173.0,Healthy
INV004403,10,45.55555555555556,At Risk
INV004404,4,108.33333333333333,Healthy
INV004405,1,,Healthy
INV004406,3,74.0,Healthy
INV004407,7,43.5,At Risk
INV004408,7,63.666666666666664,At Risk
INV004409,1,,Healthy
INV004410,12,37.18181818181818,At Risk
INV004411,9,53.375,At Risk
INV004412,8,70.57142857142857,At Risk
INV004413,11,48.3,At Risk
INV004414,10,41.888888888888886,At Risk
INV004415,3,135.0,Healthy
INV004416,1,,Healthy
INV004417,4,83.33333333333333,Healthy
INV004418,7,39.5,At Risk
INV004419,3,78.0,Healthy
INV004420,5,108.75,Healthy
INV004421,9,56.75,At Risk
INV004422,2,458.0,Healthy
INV004423,2,68.0,Healthy
INV004424,2,101.0,Healthy
INV004425,4,109.33333333333333,Healthy
INV004426,4,86.66666666666667,Healthy
INV004427,12,46.18181818181818,At Risk
INV004428,11,37.3,At Risk
INV004429,2,17.0,Healthy
INV004430,2,122.0,Healthy
INV004431,1,,Healthy
INV004432,3,177.0,Healthy
INV004433,2,69.0,Healthy
INV004434,12,45.72727272727273,At Risk
INV004435,4,129.33333333333334,Healthy
INV004436,8,53.857142857142854,At Risk
INV004437,8,51.285714285714285,At Risk
INV004438,2,89.0,Healthy
INV004439,6,57.8,At Risk
INV004440,6,67.8,At Risk
INV004441,5,92.25,Healthy
INV004442,11,41.6,At Risk
INV004443,11,42.0,At Risk
INV004444,3,24.0,Healthy
INV004445,6,85.2,At Risk
INV004446,11,45.1,At Risk
INV004447,10,33.22222222222222,Healthy
INV004448,8,49.285714285714285,At Risk
INV004449,4,86.66666666666667,Healthy
INV004450,12,33.90909090909091,Healthy
INV004451,8,60.42857142857143,At Risk
INV004452,11,48.6,At Risk
INV004453,5,52.25,Healthy
INV004454,11,49.2,At Risk
INV004455,12,33.36363636363637,Healthy
INV004456,2,162.0,Healthy
INV004457,11,47.7,At Risk
INV004458,6,29.4,Healthy
INV004459,11,39.5,At Risk
INV004460,11,34.0,Healthy
INV004461,9,32.375,Healthy
INV004462,3,203.5,Healthy
INV004463,10,52.666666666666664,At Risk
INV004464,8,53.57142857142857,At Risk
INV004465,11,44.8,At Risk
INV004466,10,51.333333333333336,At Risk
INV004467,8,48.57142857142857,At Risk
INV004468,9,57.625,At Risk
INV004469,3,172.5,Healthy
INV004470,1,,Healthy
INV004471,4,148.0,Healthy
INV004472,11,49.9,At Risk
INV004473,10,48.888888888888886,At Risk
INV004474,7,66.66666666666667,At Risk
INV004475,11,40.7,At Risk
INV004476,9,56.75,At Risk
INV004477,10,45.666666666666664,At Risk
INV004478,3,107.5,Healthy
INV004479,5,71.0,Healthy
INV004480,1,,Healthy
INV004481,9,31.75,Healthy
INV004482,8,70.28571428571429,At Risk
INV004483,6,83.6,At Risk
INV004484,10,35.22222222222222,At Risk
INV004485,5,57.0,Healthy
INV004486,6,77.0,At Risk
INV004487,7,19.666666666666668,Healthy
INV004488,5,111.75,Healthy
INV004489,5,64.75,Healthy
INV004490,5,71.5,Healthy
INV004491,5,118.5,Healthy
INV004492,7,61.333333333333336,At Risk
INV004493,11,50.3,At Risk
INV004494,4,142.0,Healthy
INV004495,8,67.71428571428571,At Risk
INV004496,11,49.7,At Risk
INV004497,12,45.63636363636363,At Risk
INV004498,7,76.33333333333333,At Risk
INV004499,1,,Healthy
INV004500,5,76.0,Healthy
INV004501,2,18.0,Healthy
INV004502,11,44.7,At Risk
INV004503,2,48.0,Healthy
INV004504,10,42.888888888888886,At Risk
INV004505,11,43.0,At Risk
INV004506,5,96.75,Healthy
INV004507,1,,Healthy
INV004508,11,42.6,At Risk
INV004509,6,81.6,At Risk
INV004510,7,78.66666666666667,At Risk
INV004511,7,66.83333333333333,At Risk
INV004512,1,,Healthy
INV004513,10,53.44444444444444,At Risk
INV004514,6,84.8,At Risk
INV004515,8,50.142857142857146,At Risk
INV004516,5,123.5,Healthy
INV004517,8,61.857142857142854,At Risk
INV004518,7,70.83333333333333,At Risk
INV004519,7,68.66666666666667,At Risk
INV004520,7,65.0,At Risk
INV004521,12,33.0,Healthy
INV004522,6,93.8,At Risk
INV004523,10,48.44444444444444,At Risk
INV004524,4,148.33333333333334,Healthy
INV004525,4,120.66666666666667,Healthy
INV004526,10,37.888888888888886,At Risk
INV004527,9,50.875,At Risk
INV004528,7,54.0,At Risk
INV004529,8,65.71428571428571,At Risk
INV004530,4,45.333333333333336,Healthy
INV004531,10,47.55555555555556,At Risk
INV004532,2,59.0,Healthy
INV004533,8,53.714285714285715,At Risk
INV004534,9,49.375,At Risk
INV004535,2,446.0,Healthy
INV004536,2,90.0,Healthy
INV004537,4,81.0,Healthy
INV004538,1,,Healthy
INV004539,4,54.0,Healthy
INV004540,12,33.45454545454545,Healthy
INV004541,1,,Healthy
INV004542,11,32.6,Healthy
INV004543,3,128.5,Healthy
INV004544,9,48.875,At Risk
INV004545,7,42.0,At Risk
INV004546,5,103.0,Healthy
INV004547,11,41.1,At Risk
INV004548,6,99.8,At Risk
INV004549,6,67.8,At Risk
INV004550,1,,Healthy
INV004551,9,46.75,At Risk
INV004552,2,306.0,Healthy
INV004553,9,56.125,At Risk
INV004554,4,56.666666666666664,Healthy
INV004555,10,42.0,At Risk
INV004556,2,278.0,Healthy
INV004557,5,108.0,Healthy
INV004558,4,97.0,Healthy
INV004559,3,173.0,Healthy
INV004560,10,43.0,At Risk
INV004561,3,186.5,Healthy
INV004562,9,52.375,At Risk
INV004563,10,55.888888888888886,At Risk
INV004564,2,356.0,Healthy
INV004565,7,77.83333333333333,At Risk
INV004566,5,76.5,Healthy
INV004567,7,76.33333333333333,At Risk
INV004568,5,59.5,Healthy
INV004569,3,123.0,Healthy
INV004570,3,97.5,Healthy
INV004571,1,,Healthy
INV004572,1,,Healthy
INV004573,5,52.25,Healthy
INV004574,12,36.54545454545455,At Risk
INV004575,3,165.0,Healthy
INV004576,8,60.857142857142854,At Risk
INV004577,1,,Healthy
INV004578,6,58.4,At Risk
INV004579,11,31.0,Healthy
INV004580,1,,Healthy
INV004581,9,63.125,At Risk
INV004582,11,50.5,At Risk
INV004583,7,78.66666666666667,At Risk
INV004584,9,34.25,Healthy
INV004585,5,106.75,Healthy
INV004586,2,71.0,Healthy
INV004587,7,71.83333333333333,At Risk
INV004588,3,151.0,Healthy
INV004589,10,47.333333333333336,At Risk
INV004590,2,204.0,Healthy
INV004591,9,48.5,At Risk
INV004592,9,45.75,At Risk
INV004593,11,48.0,At Risk
INV004594,12,43.27272727272727,At Risk
INV004595,9,37.375,At Risk
INV004596,5,68.75,Healthy
INV004597,1,,Healthy
INV004598,12,38.27272727272727,At Risk
INV004599,3,112.0,Healthy
INV004600,11,48.4,At Risk
INV004601,4,155.66666666666666,Healthy
INV004602,12,43.36363636363637,At Risk
INV004603,1,,Healthy
INV004604,5,69.75,Healthy
INV004605,11,49.3,At Risk
INV004606,8,43.285714285714285,At Risk
INV004607,9,49.0,At Risk
INV004608,10,42.77777777777778,At Risk
INV004609,6,81.8,At Risk
INV004610,3,159.0,Healthy
INV004611,11,33.4,Healthy
INV004612,2,169.0,Healthy
INV004613,1,,Healthy
INV004614,9,49.75,At Risk
INV004615,2,383.0,Healthy
INV004616,8,69.42857142857143,At Risk
INV004617,12,43.18181818181818,At Risk
INV004618,2,57.0,Healthy
INV004619,10,45.666666666666664,At Risk
INV004620,2,196.0,Healthy
INV004621,12,39.45454545454545,At Risk
INV004622,5,117.75,Healthy
INV004623,6,61.6,At Risk
INV004624,1,,Healthy
INV004625,11,48.2,At Risk
INV004626,6,72.2,At Risk
INV004627,9,48.625,At Risk
INV004628,1,,Healthy
INV004629,12,41.09090909090909,At Risk
INV004630,12,36.81818181818182,At Risk
INV004631,11,47.0,At Risk
INV004632,5,120.0,Healthy
INV004633,12,45.09090909090909,At Risk
INV004634,6,65.6,At Risk
INV004635,9,44.0,At Risk
INV004636,11,41.3,At Risk
INV004637,4,131.33333333333334,Healthy
INV004638,11,43.1,At Risk
INV004639,8,57.857142857142854,At Risk
INV004640,11,42.2,At Risk
INV004641,10,37.666666666666664,At Risk
INV004642,7,65.83333333333333,At Risk
INV004643,9,37.0,At Risk
INV004644,5,49.5,Healthy
INV004645,3,148.5,Healthy
INV004646,9,48.375,At Risk
INV004647,9,54.875,At Risk
INV004648,7,39.666666666666664,At Risk
INV004649,4,120.33333333333333,Healthy
INV004650,10,44.888888888888886,At Risk
INV004651,10,47.77777777777778,At Risk
INV004652,3,55.0,Healthy
INV004653,8,70.42857142857143,At Risk
INV004654,8,64.71428571428571,At Risk
INV004655,8,56.714285714285715,At Risk
INV004656,7,80.5,At Risk
INV004657,3,144.5,Healthy
INV004658,1,,Healthy
INV004659,9,44.0,At Risk
INV004660,7,72.16666666666667,At Risk
INV004661,11,48.8,At Risk
INV004662,2,184.0,Healthy
INV004663,2,5.0,Healthy
INV004664,7,62.833333333333336,At Risk
INV004665,10,46.333333333333336,At Risk
INV004666,6,70.2,At Risk
INV004667,4,95.33333333333333,Healthy
INV004668,4,145.0,Healthy
INV004669,6,58.4,At Risk
INV004670,1,,Healthy
INV004671,1,,Healthy
INV004672,11,44.4,At Risk
INV004673,8,46.142857142857146,At Risk
INV004674,3,130.0,Healthy
INV004675,1,,Healthy
INV004676,3,143.5,Healthy
INV004677,5,112.0,Healthy
INV004678,7,82.66666666666667,At Risk
INV004679,5,110.0,Healthy
INV004680,8,40.42857142857143,At Risk
INV004681,4,118.0,Healthy
INV004682,11,33.8,Healthy
INV004683,2,253.0,Healthy
INV004684,3,201.0,Healthy
INV004685,1,,Healthy
INV004686,4,40.0,Healthy
INV004687,6,62.0,At Risk
INV004688,10,45.0,At Risk
INV004689,7,48.0,At Risk
INV004690,1,,Healthy
INV004691,9,54.375,At Risk
INV004692,12,44.81818181818182,At Risk
INV004693,8,59.142857142857146,At Risk
INV004694,7,73.16666666666667,At Risk
INV004695,10,55.333333333333336,At Risk
INV004696,5,70.25,Healthy
INV004697,3,237.0,Healthy
INV004698,5,102.0,Healthy
INV004699,5,83.0,Healthy
INV004700,5,75.25,Healthy
INV004701,11,46.8,At Risk
INV004702,4,131.66666666666666,Healthy
INV004703,5,110.75,Healthy
INV004704,12,43.09090909090909,At Risk
INV004705,3,102.5,Healthy
INV004706,1,,Healthy
INV004707,1,,Healthy
INV004708,1,,Healthy
INV004709,6,67.4,At Risk
INV004710,1,,Healthy
INV004711,9,54.375,At Risk
INV004712,11,37.2,At Risk
INV004713,2,83.0,Healthy
INV004714,2,181.0,Healthy
INV004715,8,48.714285714285715,At Risk
INV004716,9,55.5,At Risk
INV004717,5,123.75,Healthy
INV004718,4,64.0,Healthy
INV004719,6,38.6,At Risk
INV004720,8,52.142857142857146,At Risk
INV004721,3,232.0,Healthy
INV004722,9,54.25,At Risk
INV004723,3,99.0,Healthy
INV004724,6,68.0,At Risk
INV004725,3,121.0,Healthy
INV004726,3,227.0,Healthy
INV004727,2,203.0,Healthy
INV004728,3,68.5,Healthy
INV004729,5,94.5,Healthy
INV004730,3,148.5,Healthy
INV004731,7,55.666666666666664,At Risk
INV004732,1,,Healthy
INV004733,12,37.54545454545455,At Risk
INV004734,7,61.5,At Risk
INV004735,6,94.8,At Risk
INV004736,4,117.66666666666667,Healthy
INV004737,12,44.63636363636363,At Risk
INV004738,11,46.6,At Risk
INV004739,9,59.875,At Risk
INV004740,5,100.75,Healthy
INV004741,10,50.44444444444444,At Risk
INV004742,7,60.666666666666664,At Risk
INV004743,3,250.5,Healthy
INV004744,9,46.625,At Risk
INV004745,8,54.142857142857146,At Risk
INV004746,2,458.0,Healthy
INV004747,6,92.8,At Risk
INV004748,8,59.42857142857143,At Risk
INV004749,4,136.66666666666666,Healthy
INV004750,5,101.25,Healthy
INV004751,4,145.33333333333334,Healthy
INV004752,7,57.333333333333336,At Risk
INV004753,11,39.0,At Risk
INV004754,8,58.714285714285715,At Risk
INV004755,10,40.77777777777778,At Risk
INV004756,11,47.2,At Risk
INV004757,1,,Healthy
INV004758,4,124.33333333333333,Healthy
INV004759,3,183.0,Healthy
INV004760,4,63.333333333333336,Healthy
INV004761,10,41.0,At Risk
INV004762,1,,Healthy
INV004763,12,45.54545454545455,At Risk
INV004764,11,41.5,At Risk
INV004765,5,111.5,Healthy
INV004766,1,,Healthy
INV004767,5,83.0,Healthy
INV004768,4,22.0,Healthy
INV004769,8,57.57142857142857,At Risk
INV004770,12,46.63636363636363,At Risk
INV004771,7,75.66666666666667,At Risk
INV004772,5,68.5,Healthy
INV004773,1,,Healthy
INV004774,9,53.375,At Risk
INV004775,4,159.66666666666666,Healthy
INV004776,10,51.0,At Risk
INV004777,3,164.5,Healthy
INV004778,5,68.75,Healthy
INV004779,3,180.5,Healthy
INV004780,12,41.18181818181818,At Risk
INV004781,5,100.25,Healthy
INV004782,1,,Healthy
INV004783,4,106.33333333333333,Healthy
INV004784,6,84.8,At Risk
INV004785,8,62.142857142857146,At Risk
INV004786,5,119.25,Healthy
INV004787,10,54.77777777777778,At Risk
INV004788,3,124.5,Healthy
INV004789,1,,Healthy
INV004790,9,35.25,At Risk
INV004791,5,119.75,Healthy
INV004792,3,131.5,Healthy
INV004793,2,285.0,Healthy
INV004794,10,52.111111111111114,At Risk
INV004795,3,56.0,Healthy
INV004796,7,28.833333333333332,Healthy
INV004797,11,50.5,At Risk
INV004798,9,53.0,At Risk
INV004799,3,76.0,Healthy
INV004800,2,110.0,Healthy
INV004801,6,81.4,At Risk
INV004802,11,36.0,At Risk
INV004803,6,83.2,At Risk
INV004804,12,37.09090909090909,At Risk
INV004805,9,36.375,At Risk
INV004806,2,93.0,Healthy
INV004807,10,51.55555555555556,At Risk
INV004808,4,75.66666666666667,Healthy
INV004809,2,94.0,Healthy
INV004810,3,137.5,Healthy
INV004811,12,40.36363636363637,At Risk
INV004812,6,50.6,At Risk
INV004813,11,40.7,At Risk
INV004814,4,99.33333333333333,Healthy
INV004815,3,199.0,Healthy
INV004816,4,89.33333333333333,Healthy
INV004817,6,95.2,At Risk
INV004818,10,44.0,At Risk
INV004819,11,42.1,At Risk
INV004820,5,59.75,Healthy
INV004821,10,30.88888888888889,Healthy
INV004822,10,44.111111111111114,At Risk
INV004823,9,51.75,At Risk
INV004824,2,190.0,Healthy
INV004825,10,46.666666666666664,At Risk
INV004826,11,44.3,At Risk
INV004827,7,63.666666666666664,At Risk
INV004828,7,49.666666666666664,At Risk
INV004829,6,67.0,At Risk
INV004830,6,70.8,At Risk
INV004831,7,83.83333333333333,At Risk
INV004832,4,129.0,Healthy
INV004833,12,42.45454545454545,At Risk
INV004834,10,34.333333333333336,Healthy
INV004835,9,60.5,At Risk
INV004836,10,48.22222222222222,At Risk
INV004837,7,74.5,At Risk
INV004838,1,,Healthy
INV004839,3,110.5,Healthy
INV004840,12,39.27272727272727,At Risk
INV004841,10,52.44444444444444,At Risk
INV004842,4,46.333333333333336,Healthy
INV004843,8,50.857142857142854,At Risk
INV004844,10,44.44444444444444,At Risk
INV004845,11,47.2,At Risk
INV004846,7,59.5,At Risk
INV004847,9,55.125,At Risk
INV004848,11,45.3,At Risk
INV004849,10,39.0,At Risk
INV004850,12,38.36363636363637,At Risk
INV004851,7,65.66666666666667,At Risk
INV004852,5,105.75,Healthy
INV004853,7,57.5,At Risk
INV004854,6,96.0,At Risk
INV004855,11,34.1,Healthy
INV004856,5,81.5,Healthy
INV004857,7,70.33333333333333,At Risk
INV004858,7,67.0,At Risk
INV004859,1,,Healthy
INV004860,9,49.0,At Risk
INV004861,3,159.0,Healthy
INV004862,2,273.0,Healthy
INV004863,10,47.111111111111114,At Risk
INV004864,12,38.45454545454545,At Risk
INV004865,11,45.8,At Risk
INV004866,10,36.888888888888886,At Risk
INV004867,5,100.5,Healthy
INV004868,12,36.09090909090909,At Risk
INV004869,4,23.666666666666668,Healthy
INV004870,4,34.0,Healthy
INV004871,12,45.90909090909091,At Risk
INV004872,3,199.0,Healthy
INV004873,1,,Healthy
INV004874,10,46.77777777777778,At Risk
INV004875,9,58.625,At Risk
INV004876,6,82.0,At Risk
INV004877,7,80.5,At Risk
INV004878,1,,Healthy
INV004879,1,,Healthy
INV004880,6,58.2,At Risk
INV004881,5,99.75,Healthy
INV004882,3,69.5,Healthy
INV004883,3,58.0,Healthy
INV004884,3,124.0,Healthy
INV004885,12,42.81818181818182,At Risk
INV004886,6,65.8,At Risk
INV004887,8,57.142857142857146,At Risk
INV004888,7,53.5,At Risk
INV004889,11,44.7,At Risk
INV004890,4,118.33333333333333,Healthy
INV004891,12,43.0,At Risk
INV004892,8,58.285714285714285,At Risk
INV004893,5,27.0,Healthy
INV004894,5,55.75,Healthy
INV004895,4,81.66666666666667,Healthy
INV004896,12,39.72727272727273,At Risk
INV004897,1,,Healthy
